LIMIT_BAL,AGE,code_repayment_sept,code_repayment_aug,code_repayment_july,code_repayment_june,code_repayment_may,code_repayment_april,Dues,Previous_payments,SEX_1,SEX_2,EDUCATION_1,EDUCATION_2,EDUCATION_3,EDUCATION_4,MARRIAGE_1,MARRIAGE_2,MARRIAGE_3
80000.0,45,0,0,0,0,0,0,178035.0,8780.0,1,0,0,1,0,0,0,0,1
300000.0,36,-2,-2,-2,-2,-1,-1,11894.0,59915.0,0,1,0,0,1,0,0,1,0
120000.0,31,2,0,0,2,0,0,190427.0,18000.0,1,0,1,0,0,0,0,1,0
300000.0,50,0,0,0,0,0,0,98154.0,16659.0,0,1,0,1,0,0,1,0,0
280000.0,29,-1,-1,-1,-2,-2,-1,10091.0,9761.0,1,0,0,1,0,0,0,1,0
410000.0,36,0,0,0,0,0,0,2336139.0,82950.0,1,0,0,1,0,0,1,0,0
400000.0,35,0,0,0,0,0,0,1191697.0,159975.0,0,1,0,1,0,0,0,1,0
20000.0,25,1,2,3,2,2,0,117119.0,4000.0,0,1,0,0,1,0,1,0,0
140000.0,30,0,0,2,0,0,-2,339718.0,17049.0,1,0,1,0,0,0,0,1,0
270000.0,43,-2,-2,-2,-2,-2,-2,17357.0,30255.0,0,1,1,0,0,0,1,0,0
250000.0,29,0,0,0,0,0,0,480296.0,10831.0,0,1,0,1,0,0,1,0,0
190000.0,33,1,-2,-2,-2,-2,-2,-17500.0,0.0,0,1,0,1,0,0,1,0,0
150000.0,29,0,0,0,0,0,0,269625.0,17650.0,0,1,1,0,0,0,0,1,0
360000.0,50,-1,-1,-2,-1,-1,-2,4858.0,4033.0,1,0,1,0,0,0,1,0,0
140000.0,25,0,0,0,0,2,0,160017.0,7333.0,0,1,0,1,0,0,0,1,0
240000.0,35,0,0,0,0,0,0,83233.0,32459.0,0,1,1,0,0,0,0,1,0
160000.0,39,0,0,0,0,0,0,868266.0,32327.0,0,1,0,0,1,0,0,1,0
70000.0,24,0,0,0,0,0,-1,82246.0,26528.0,1,0,1,0,0,0,0,1,0
360000.0,37,0,0,0,0,0,0,914636.0,38111.0,0,1,1,0,0,0,0,1,0
220000.0,56,1,-2,-2,-2,-1,-1,6189.0,6354.0,0,1,1,0,0,0,1,0,0
40000.0,28,-1,-1,-2,-2,-2,-2,-2282.0,40484.0,1,0,0,1,0,0,0,1,0
360000.0,27,-2,-2,-2,-2,-2,-2,0.0,0.0,1,0,0,0,1,0,1,0,0
100000.0,49,0,0,0,0,0,0,427812.0,56728.0,0,1,0,1,0,0,1,0,0
90000.0,42,0,0,0,0,0,0,217096.0,6994.0,0,1,0,0,1,0,1,0,0
280000.0,37,-1,-1,-1,-1,-1,-1,24265.0,27059.0,1,0,1,0,0,0,0,1,0
180000.0,48,-1,-1,-1,-1,-1,-1,7936.0,6906.0,1,0,0,1,0,0,1,0,0
380000.0,32,0,0,0,0,0,0,237081.0,49516.0,1,0,1,0,0,0,1,0,0
20000.0,25,2,2,2,0,0,0,108081.0,5026.0,0,1,0,1,0,0,0,1,0
500000.0,46,0,0,0,0,0,0,95925.0,76105.0,1,0,1,0,0,0,1,0,0
80000.0,40,2,0,0,-2,-2,-2,163084.0,3800.0,0,1,0,1,0,0,1,0,0
500000.0,36,-1,-1,-1,-1,-1,-1,87770.0,183981.0,0,1,1,0,0,0,1,0,0
90000.0,27,2,2,0,0,0,0,177298.0,8600.0,0,1,1,0,0,0,0,1,0
50000.0,45,-1,-1,-1,-1,-1,-1,25745.0,24792.0,0,1,1,0,0,0,1,0,0
400000.0,30,0,-1,-1,-1,-1,-1,6443.0,14342.0,1,0,0,0,0,1,1,0,0
300000.0,33,-1,-1,-1,-1,-2,-1,1708.0,382.0,0,1,0,1,0,0,1,0,0
140000.0,39,0,0,0,0,0,0,406367.0,32407.0,0,1,0,0,1,0,1,0,0
30000.0,47,1,2,2,-2,-2,-2,7638.0,0.0,0,1,0,1,0,0,1,0,0
290000.0,29,0,0,0,0,0,0,992615.0,40900.0,0,1,0,0,1,0,1,0,0
50000.0,49,1,2,0,0,0,0,169829.0,8924.0,1,0,1,0,0,0,1,0,0
280000.0,29,0,0,0,2,2,0,1583713.0,59874.0,1,0,0,1,0,0,0,1,0
110000.0,33,0,0,0,0,0,0,513792.0,16200.0,1,0,1,0,0,0,0,1,0
210000.0,34,0,0,0,0,0,0,468455.0,21526.0,0,1,0,1,0,0,0,1,0
70000.0,35,2,2,2,2,2,2,301110.0,12300.0,1,0,0,0,1,0,0,0,1
90000.0,32,-1,-1,-1,-1,-1,-1,32245.0,48131.0,0,1,1,0,0,0,0,1,0
140000.0,38,-1,-1,-1,-1,-1,-1,4836.0,3996.0,0,1,0,1,0,0,1,0,0
200000.0,43,-2,-2,-2,-2,-2,-2,3713.0,3495.0,0,1,1,0,0,0,0,1,0
30000.0,38,0,0,0,0,0,0,95752.0,5346.0,1,0,0,0,1,0,0,1,0
380000.0,30,0,0,0,0,0,0,1824630.0,66754.0,0,1,0,1,0,0,1,0,0
500000.0,37,1,-1,-1,-1,-1,0,178324.0,167288.0,0,1,1,0,0,0,1,0,0
460000.0,26,-1,-1,-1,-1,-1,-1,97267.0,94988.0,0,1,1,0,0,0,0,1,0
180000.0,32,-2,-2,-2,-2,-2,-2,12757.0,1769.0,0,1,1,0,0,0,0,1,0
50000.0,27,3,2,2,2,2,2,210996.0,8900.0,0,1,1,0,0,0,0,1,0
50000.0,30,1,-2,-2,-2,-2,-2,0.0,0.0,1,0,0,1,0,0,0,1,0
380000.0,46,2,2,2,2,2,2,550502.0,17600.0,1,0,1,0,0,0,1,0,0
50000.0,45,0,0,0,0,0,0,161421.0,8686.0,1,0,0,1,0,0,0,1,0
80000.0,56,1,-1,-1,-1,-1,-1,3507.0,8759.0,0,1,0,1,0,0,1,0,0
180000.0,27,1,-2,-2,-1,-1,-2,8081.0,8081.0,0,1,0,0,1,0,0,1,0
230000.0,51,0,0,0,0,0,0,1208289.0,67000.0,0,1,0,1,0,0,0,1,0
50000.0,22,2,2,0,0,0,0,244387.0,6474.0,0,1,1,0,0,0,0,1,0
140000.0,49,-2,-2,-2,-2,-2,-2,6308.0,5851.0,0,1,0,1,0,0,0,1,0
80000.0,31,0,0,0,0,0,0,336724.0,24810.0,0,1,0,1,0,0,1,0,0
30000.0,49,1,2,2,0,0,-1,152681.0,58676.0,1,0,0,1,0,0,0,1,0
560000.0,43,-1,0,0,0,0,0,883828.0,28450.0,1,0,0,1,0,0,1,0,0
20000.0,23,1,-2,-2,-2,-2,-2,0.0,0.0,1,0,0,1,0,0,0,1,0
90000.0,47,-1,-1,-1,-1,-2,-2,2051.0,1119.0,0,1,0,1,0,0,0,1,0
450000.0,44,-1,-1,-1,-1,-1,-1,48546.0,71603.0,1,0,0,1,0,0,1,0,0
80000.0,35,-1,-1,-1,-1,-1,0,27317.0,24427.0,0,1,0,1,0,0,1,0,0
30000.0,39,0,0,0,0,0,0,88734.0,8628.0,1,0,0,0,1,0,0,1,0
150000.0,32,0,0,0,0,0,0,137021.0,73449.0,0,1,0,1,0,0,0,1,0
140000.0,45,2,2,2,2,2,2,410203.0,18500.0,1,0,1,0,0,0,1,0,0
360000.0,34,-2,-2,-2,-2,-2,-2,7232.0,4879.0,1,0,1,0,0,0,1,0,0
300000.0,33,0,0,0,0,0,0,63507.0,5072.0,0,1,0,1,0,0,1,0,0
50000.0,46,0,0,0,0,0,0,159414.0,7405.0,1,0,0,0,1,0,0,1,0
480000.0,37,0,0,0,0,0,2,2535981.0,90931.0,1,0,1,0,0,0,1,0,0
210000.0,35,0,0,0,0,0,0,284949.0,11603.0,0,1,0,1,0,0,1,0,0
260000.0,39,0,0,0,0,0,0,1558260.0,58110.0,1,0,1,0,0,0,1,0,0
180000.0,26,-1,-1,-1,-1,-1,-1,23295.0,18295.0,0,1,0,1,0,0,0,1,0
90000.0,40,0,0,0,0,0,0,334390.0,16313.0,1,0,0,0,1,0,0,0,1
80000.0,67,0,0,0,0,0,-1,102975.0,35736.0,0,1,0,0,1,0,1,0,0
200000.0,38,0,0,0,0,0,0,376833.0,15100.0,0,1,0,0,1,0,1,0,0
360000.0,39,1,-1,-1,-1,-1,-1,5309.0,5824.0,0,1,0,1,0,0,1,0,0
300000.0,35,-2,-2,-2,-2,-2,-2,0.0,0.0,1,0,0,1,0,0,1,0,0
270000.0,44,0,0,0,0,-1,-1,486594.0,144214.0,1,0,0,1,0,0,1,0,0
20000.0,42,0,0,0,0,0,3,51586.0,4426.0,0,1,0,1,0,0,1,0,0
210000.0,28,0,0,0,0,2,2,190100.0,20000.0,0,1,0,1,0,0,0,1,0
360000.0,37,1,-2,-2,-2,-2,-2,0.0,0.0,1,0,1,0,0,0,1,0,0
20000.0,27,0,0,0,-1,0,0,238480.0,25033.0,0,1,0,1,0,0,1,0,0
130000.0,29,0,0,2,0,0,0,290272.0,59000.0,0,1,0,1,0,0,0,1,0
380000.0,35,0,0,0,0,0,0,387329.0,66085.0,1,0,0,1,0,0,1,0,0
50000.0,61,3,2,0,0,0,0,266338.0,7870.0,0,1,0,1,0,0,1,0,0
90000.0,30,0,0,0,0,0,0,219770.0,32838.0,1,0,1,0,0,0,1,0,0
280000.0,37,-2,-2,-2,-2,-2,-2,10754.0,3460.0,1,0,1,0,0,0,0,1,0
250000.0,39,0,0,0,0,-1,-1,334351.0,51084.0,0,1,0,1,0,0,1,0,0
200000.0,39,0,0,0,0,0,0,443849.0,16680.0,0,1,0,1,0,0,1,0,0
240000.0,28,-1,-1,-1,-1,-2,-2,4744.0,4595.0,0,1,0,1,0,0,1,0,0
230000.0,29,-2,-2,-2,-2,-2,-2,8219.0,8440.0,0,1,1,0,0,0,0,1,0
110000.0,54,2,2,2,0,0,2,563860.0,17190.0,0,1,0,1,0,0,1,0,0
180000.0,28,0,0,0,0,0,0,980744.0,38210.0,0,1,1,0,0,0,0,1,0
500000.0,43,-1,-1,-1,-1,-1,-1,391121.0,422432.0,1,0,1,0,0,0,0,1,0
200000.0,33,-2,-2,-2,-2,-2,-2,654.0,369.0,0,1,1,0,0,0,0,1,0
360000.0,46,0,0,0,0,0,0,86535.0,19073.0,1,0,1,0,0,0,1,0,0
70000.0,27,-1,3,2,0,0,-1,17391.0,5027.0,1,0,1,0,0,0,0,1,0
10000.0,41,0,0,0,0,0,3,52034.0,5350.0,1,0,0,0,1,0,1,0,0
260000.0,29,0,0,0,0,0,0,1475085.0,54114.0,1,0,1,0,0,0,0,1,0
20000.0,42,2,0,0,0,0,0,120344.0,5707.0,1,0,0,1,0,0,1,0,0
170000.0,37,1,-2,-2,-2,-2,-2,0.0,0.0,0,1,0,1,0,0,1,0,0
410000.0,32,-1,2,-1,-1,0,-1,2869.0,2109.0,1,0,1,0,0,0,0,1,0
310000.0,38,0,0,0,0,0,0,1656069.0,60000.0,0,1,0,1,0,0,1,0,0
10000.0,24,2,0,0,0,0,2,54199.0,6700.0,1,0,1,0,0,0,0,1,0
370000.0,45,0,0,0,-1,-1,-1,523449.0,157959.0,0,1,0,1,0,0,1,0,0
150000.0,32,0,0,0,0,0,2,797260.0,28132.0,0,1,1,0,0,0,0,1,0
60000.0,30,0,0,0,0,0,0,260169.0,15311.0,0,1,0,1,0,0,1,0,0
200000.0,34,-2,-2,-2,-2,-2,-2,0.0,0.0,0,1,0,1,0,0,1,0,0
20000.0,49,0,0,0,-2,-2,-2,22003.0,1400.0,1,0,0,0,1,0,1,0,0
200000.0,26,0,0,0,0,0,0,1176127.0,43478.0,0,1,1,0,0,0,0,1,0
80000.0,32,0,0,0,0,0,0,382618.0,45104.0,0,1,0,1,0,0,0,1,0
140000.0,33,1,-1,-1,-1,-1,-1,8819.0,68865.0,0,1,0,1,0,0,1,0,0
160000.0,36,-1,3,2,-1,2,-1,5862.0,3582.0,0,1,1,0,0,0,0,1,0
20000.0,53,2,4,4,3,3,2,110040.0,5570.0,0,1,0,1,0,0,0,1,0
270000.0,38,-1,0,0,0,-1,0,253331.0,129752.0,0,1,0,1,0,0,1,0,0
30000.0,32,0,0,0,0,0,-1,105407.0,5614.0,1,0,0,0,1,0,1,0,0
440000.0,25,2,2,0,0,0,0,1385270.0,50000.0,0,1,0,1,0,0,0,1,0
20000.0,45,-1,-1,-1,-1,-1,-1,26748.0,34528.0,0,1,0,0,1,0,1,0,0
130000.0,25,0,0,0,0,0,0,93115.0,9909.0,0,1,1,0,0,0,0,1,0
360000.0,34,1,-2,-2,-2,-2,-2,0.0,0.0,0,1,0,1,0,0,0,1,0
210000.0,30,-1,-1,-2,-2,-2,-2,2818.0,0.0,0,1,0,1,0,0,1,0,0
50000.0,25,2,2,2,2,2,2,292999.0,11700.0,0,1,1,0,0,0,0,1,0
220000.0,52,2,0,0,0,0,0,1004625.0,34200.0,0,1,0,0,1,0,1,0,0
80000.0,36,-1,-1,-1,-1,-1,-1,10223.0,11230.0,0,1,1,0,0,0,1,0,0
150000.0,34,-1,0,0,0,-1,-1,439651.0,27401.0,1,0,0,1,0,0,0,1,0
200000.0,45,-1,-1,-1,-1,-1,-1,35587.0,36184.0,0,1,0,0,1,0,0,0,1
30000.0,47,-1,-1,0,0,0,0,45356.0,13081.0,1,0,0,1,0,0,1,0,0
30000.0,40,1,2,2,0,0,0,163523.0,7818.0,0,1,0,1,0,0,1,0,0
160000.0,45,0,0,0,0,0,0,916821.0,43500.0,0,1,0,0,0,1,1,0,0
50000.0,35,-1,-1,-1,-1,-1,0,57917.0,30850.0,1,0,0,1,0,0,0,1,0
420000.0,34,-1,0,0,0,-2,-2,31187.0,9326.0,1,0,1,0,0,0,1,0,0
80000.0,39,0,0,0,0,0,0,329829.0,32988.0,0,1,0,1,0,0,1,0,0
30000.0,44,2,2,2,2,0,0,199191.0,7987.0,0,1,0,0,1,0,1,0,0
360000.0,34,-1,-1,-1,0,0,-1,227577.0,162110.0,1,0,1,0,0,0,1,0,0
160000.0,28,-1,-1,-1,-1,-1,-1,32578.0,39751.0,0,1,1,0,0,0,0,1,0
480000.0,49,-2,-2,-2,-2,-2,-2,7174.0,0.0,1,0,0,0,0,1,0,1,0
50000.0,49,0,0,0,0,0,0,233860.0,10274.0,1,0,1,0,0,0,1,0,0
360000.0,33,0,0,0,0,0,0,256438.0,29287.0,1,0,0,0,1,0,0,1,0
50000.0,46,1,3,2,0,0,0,223242.0,2400.0,0,1,0,1,0,0,0,1,0
50000.0,33,0,0,0,0,0,0,228792.0,8129.0,1,0,0,1,0,0,0,1,0
200000.0,28,1,-1,-1,-2,-1,-1,3500.0,3500.0,1,0,0,0,1,0,0,1,0
20000.0,22,0,0,0,2,0,0,112748.0,10200.0,1,0,0,1,0,0,0,1,0
320000.0,51,-2,-2,-2,-2,-2,-2,21417.0,21799.0,1,0,1,0,0,0,1,0,0
20000.0,25,2,2,2,2,2,2,101677.0,15300.0,0,1,1,0,0,0,0,1,0
400000.0,34,-2,-2,-2,-2,-2,-2,0.0,0.0,1,0,1,0,0,0,1,0,0
360000.0,32,-1,-1,-2,-1,0,0,3149.0,1583.0,0,1,1,0,0,0,1,0,0
60000.0,32,0,0,0,0,0,0,219901.0,12941.0,0,1,0,1,0,0,0,1,0
300000.0,38,-1,-1,-1,-2,-2,-2,1236.0,1116.0,0,1,1,0,0,0,1,0,0
290000.0,27,0,0,0,0,-1,0,1412491.0,335391.0,0,1,0,1,0,0,1,0,0
50000.0,37,2,0,0,0,0,0,244827.0,15868.0,0,1,0,0,1,0,1,0,0
290000.0,32,0,0,0,0,0,0,147384.0,18000.0,0,1,0,0,1,0,0,1,0
70000.0,30,1,2,2,0,0,2,338685.0,10700.0,1,0,0,1,0,0,0,1,0
50000.0,27,1,2,2,2,2,2,235112.0,14000.0,0,1,1,0,0,0,0,1,0
20000.0,25,0,0,2,2,2,0,100064.0,7105.0,1,0,0,1,0,0,0,1,0
130000.0,49,2,0,0,0,0,0,302211.0,9929.0,1,0,0,0,1,0,0,1,0
230000.0,44,1,-2,-2,-2,-2,-2,0.0,0.0,0,1,1,0,0,0,0,1,0
240000.0,41,1,2,0,0,0,0,706511.0,38582.0,0,1,0,1,0,0,1,0,0
130000.0,39,3,2,-1,-1,-1,0,280456.0,23333.0,1,0,0,1,0,0,1,0,0
180000.0,46,0,0,0,0,0,0,836186.0,189463.0,1,0,1,0,0,0,1,0,0
30000.0,25,0,0,0,0,0,0,127418.0,9500.0,0,1,0,1,0,0,0,1,0
50000.0,32,0,0,0,0,0,0,88719.0,7600.0,0,1,0,1,0,0,0,1,0
220000.0,27,-1,-1,-1,-1,-1,-1,20097.0,171909.0,0,1,0,1,0,0,0,1,0
130000.0,46,0,0,0,0,0,0,118227.0,6439.0,0,1,0,0,1,0,1,0,0
240000.0,38,1,-2,-2,-2,-2,-2,0.0,0.0,0,1,0,1,0,0,1,0,0
90000.0,33,0,0,0,0,0,0,514963.0,19014.0,0,1,0,0,1,0,1,0,0
360000.0,27,0,0,0,-1,-1,-1,22548.0,12051.0,0,1,0,1,0,0,1,0,0
360000.0,37,-2,-2,-2,-2,-2,-2,38723.0,31560.0,0,1,0,1,0,0,1,0,0
40000.0,26,0,0,0,2,0,0,229643.0,12850.0,1,0,1,0,0,0,0,1,0
220000.0,41,0,0,2,0,0,0,911932.0,48500.0,0,1,1,0,0,0,1,0,0
50000.0,53,0,0,0,0,0,0,236856.0,7127.0,1,0,1,0,0,0,0,1,0
150000.0,29,0,0,-1,-1,0,0,253518.0,55273.0,1,0,0,1,0,0,0,1,0
200000.0,31,1,-2,-2,-2,-2,-2,0.0,0.0,0,1,0,0,1,0,0,0,1
20000.0,21,-1,-1,2,2,-1,-1,52614.0,36511.0,0,1,0,1,0,0,0,1,0
30000.0,56,0,0,0,0,0,0,188131.0,7593.0,1,0,0,0,1,0,0,1,0
310000.0,39,-2,-2,-2,-2,-2,-2,31206.0,19048.0,0,1,1,0,0,0,1,0,0
220000.0,36,-1,2,-1,-1,-1,-1,2922.0,2130.0,1,0,1,0,0,0,0,1,0
500000.0,30,0,0,-1,0,0,-1,38102.0,20343.0,0,1,1,0,0,0,1,0,0
200000.0,27,-2,-2,-2,-2,-2,-2,54143.0,57366.0,1,0,1,0,0,0,0,1,0
60000.0,59,4,4,4,5,4,3,345181.0,9601.0,0,1,0,1,0,0,1,0,0
50000.0,25,0,0,2,2,2,2,148439.0,9900.0,1,0,0,1,0,0,1,0,0
60000.0,31,-1,-1,2,-1,-1,-1,82848.0,93941.0,0,1,0,1,0,0,0,1,0
240000.0,43,-1,-1,-2,-1,-1,-1,989.0,936.0,0,1,0,1,0,0,1,0,0
70000.0,37,0,0,0,2,2,2,308822.0,9700.0,1,0,0,1,0,0,1,0,0
100000.0,44,-1,-1,-1,-1,-1,-1,15954.0,6724.0,0,1,0,1,0,0,1,0,0
190000.0,41,0,0,0,0,0,0,196707.0,8065.0,1,0,0,0,1,0,1,0,0
500000.0,39,-2,-2,-2,-2,-2,-2,44331.0,43271.0,1,0,0,1,0,0,1,0,0
30000.0,35,1,-2,-2,-1,3,2,75066.0,36821.0,1,0,0,1,0,0,1,0,0
70000.0,25,0,0,0,0,2,2,233550.0,10113.0,0,1,1,0,0,0,0,1,0
80000.0,38,-1,-1,-1,0,0,0,43742.0,18226.0,0,1,0,1,0,0,0,1,0
70000.0,39,0,0,0,0,0,0,338229.0,26284.0,1,0,1,0,0,0,1,0,0
520000.0,41,2,2,0,0,0,0,1903235.0,50884.0,1,0,0,0,1,0,1,0,0
240000.0,28,0,0,0,0,0,0,1154611.0,39100.0,0,1,1,0,0,0,0,1,0
250000.0,41,-1,3,2,2,2,-2,3319.0,1400.0,1,0,1,0,0,0,0,1,0
130000.0,28,0,0,0,0,0,0,638628.0,24678.0,0,1,0,1,0,0,1,0,0
20000.0,32,0,0,0,0,0,-2,89527.0,16865.0,1,0,0,1,0,0,0,1,0
160000.0,41,0,-1,0,0,2,2,199386.0,36315.0,1,0,1,0,0,0,1,0,0
240000.0,32,1,-2,-1,-1,-1,-1,4571.0,5779.0,0,1,0,1,0,0,1,0,0
50000.0,34,0,0,-1,0,-1,-1,8994.0,6472.0,1,0,0,1,0,0,1,0,0
180000.0,30,-2,-2,-2,-2,-2,-1,15441.0,16669.0,0,1,1,0,0,0,0,1,0
200000.0,58,1,2,2,0,0,0,1040409.0,29514.0,0,1,1,0,0,0,1,0,0
150000.0,52,0,0,0,0,0,0,563834.0,17200.0,1,0,0,0,1,0,1,0,0
50000.0,55,0,0,0,2,2,-2,244605.0,19425.0,1,0,0,0,1,0,1,0,0
20000.0,40,1,2,2,-2,-2,-2,42097.0,0.0,1,0,0,1,0,0,1,0,0
20000.0,29,2,2,2,0,0,0,77150.0,13000.0,1,0,0,1,0,0,1,0,0
210000.0,30,0,0,0,0,0,0,290165.0,110144.0,0,1,0,1,0,0,0,1,0
300000.0,51,0,0,0,0,-2,-2,439573.0,15094.0,0,1,1,0,0,0,1,0,0
10000.0,27,4,3,3,2,3,2,25054.0,2333.0,1,0,0,1,0,0,1,0,0
20000.0,25,-1,3,2,2,-2,-2,24862.0,10821.0,1,0,0,1,0,0,0,1,0
100000.0,28,0,0,0,0,0,0,512985.0,19600.0,0,1,0,1,0,0,0,1,0
180000.0,28,0,0,0,0,0,0,98614.0,33326.0,0,1,1,0,0,0,0,1,0
380000.0,30,1,-2,-2,-2,-2,-2,0.0,0.0,1,0,1,0,0,0,0,1,0
200000.0,31,-1,-1,0,0,0,-1,35004.0,66317.0,0,1,1,0,0,0,0,1,0
20000.0,38,1,4,3,2,0,0,108990.0,1173.0,0,1,0,1,0,0,0,1,0
100000.0,34,3,2,2,2,2,2,249951.0,10100.0,0,1,0,1,0,0,1,0,0
380000.0,42,-1,-1,-1,-1,-2,-1,9904.0,5533.0,1,0,1,0,0,0,1,0,0
70000.0,34,1,2,2,2,2,2,106357.0,5500.0,0,1,0,0,1,0,0,0,1
50000.0,53,0,0,0,0,0,0,49929.0,3585.0,1,0,0,0,1,0,1,0,0
50000.0,31,0,0,0,2,2,2,273600.0,12300.0,1,0,0,1,0,0,1,0,0
490000.0,51,1,-2,-1,2,0,0,60738.0,38609.0,1,0,0,1,0,0,1,0,0
80000.0,34,-1,-1,-1,-1,-1,-1,26332.0,22837.0,0,1,0,0,1,0,1,0,0
610000.0,31,0,-1,2,-1,-1,-1,1855358.0,1415333.0,1,0,1,0,0,0,0,1,0
50000.0,53,0,0,0,0,0,0,153755.0,6543.0,1,0,0,0,1,0,1,0,0
140000.0,32,0,0,0,0,2,0,632609.0,44500.0,1,0,1,0,0,0,0,1,0
150000.0,35,-2,-2,-2,-2,-2,-2,25950.0,22399.0,1,0,1,0,0,0,1,0,0
90000.0,47,-1,-1,-1,-1,-1,-1,70217.0,69410.0,0,1,0,1,0,0,1,0,0
90000.0,40,0,0,0,-1,-1,-1,90025.0,5358.0,1,0,0,1,0,0,1,0,0
50000.0,28,2,2,0,0,0,-2,49794.0,3519.0,0,1,0,1,0,0,0,1,0
360000.0,28,0,0,0,0,0,0,85944.0,6157.0,1,0,0,1,0,0,0,1,0
130000.0,42,0,0,0,0,0,0,508907.0,33249.0,0,1,0,0,1,0,1,0,0
160000.0,46,-1,-1,-1,-2,-2,-2,1445.0,485.0,0,1,0,0,1,0,1,0,0
80000.0,41,1,-2,-2,-2,-2,-2,0.0,0.0,1,0,1,0,0,0,1,0,0
150000.0,36,2,2,0,0,0,0,564503.0,31000.0,1,0,0,1,0,0,1,0,0
150000.0,43,0,0,0,0,0,0,509027.0,26413.0,1,0,0,1,0,0,1,0,0
150000.0,24,2,2,2,-1,-1,-1,139809.0,14842.0,0,1,0,1,0,0,0,1,0
440000.0,54,2,0,0,0,0,0,1228668.0,44522.0,0,1,1,0,0,0,1,0,0
60000.0,32,0,0,0,0,0,0,340109.0,16526.0,1,0,0,1,0,0,1,0,0
180000.0,24,-1,-1,-1,-1,-1,-1,1896.0,1896.0,0,1,0,1,0,0,0,1,0
320000.0,31,1,-2,-2,-2,-2,-2,-259523.0,455.0,1,0,1,0,0,0,0,1,0
210000.0,42,-2,-2,-2,-2,-2,-2,12755.0,5690.0,0,1,0,1,0,0,1,0,0
200000.0,27,0,0,0,0,0,0,1032397.0,37712.0,0,1,0,0,0,1,1,0,0
210000.0,30,0,0,0,0,0,0,1046136.0,43872.0,0,1,0,1,0,0,0,1,0
60000.0,29,0,0,0,0,0,0,132264.0,31003.0,1,0,1,0,0,0,0,1,0
80000.0,41,-1,-1,-1,-1,-2,-1,2340.0,3340.0,0,1,0,1,0,0,1,0,0
20000.0,22,0,0,0,0,0,0,80412.0,4659.0,0,1,0,0,1,0,0,1,0
50000.0,48,0,0,0,0,0,0,83034.0,5921.0,0,1,0,1,0,0,1,0,0
100000.0,55,0,0,0,0,0,0,111050.0,49089.0,0,1,0,0,1,0,1,0,0
300000.0,51,-1,-1,-1,-1,0,0,73988.0,88882.0,1,0,1,0,0,0,1,0,0
20000.0,22,-1,0,0,0,0,0,88255.0,3231.0,1,0,0,1,0,0,0,1,0
160000.0,62,-2,-2,-2,-2,-2,-2,0.0,0.0,1,0,0,1,0,0,1,0,0
500000.0,48,-1,-1,0,0,0,-1,43480.0,34440.0,0,1,0,0,1,0,1,0,0
80000.0,39,0,0,0,0,0,0,127190.0,7118.0,0,1,0,0,1,0,1,0,0
200000.0,55,1,2,2,2,2,0,1123136.0,36000.0,1,0,0,1,0,0,1,0,0
230000.0,32,-2,-2,-2,-2,-2,-2,3556.0,3067.0,1,0,1,0,0,0,0,1,0
220000.0,30,0,0,0,0,0,0,424878.0,14749.0,1,0,0,1,0,0,0,1,0
60000.0,52,0,0,0,0,0,0,290080.0,38775.0,1,0,0,0,1,0,1,0,0
150000.0,47,-1,-1,-1,-1,-1,-1,12618.0,11057.0,0,1,0,0,1,0,0,1,0
20000.0,23,0,0,2,0,0,0,103607.0,4938.0,0,1,0,1,0,0,0,1,0
240000.0,37,-1,-1,-2,-2,-2,-2,238.0,0.0,0,1,0,1,0,0,1,0,0
240000.0,37,0,0,0,0,0,0,1325535.0,45719.0,1,0,1,0,0,0,1,0,0
320000.0,32,0,0,0,-2,-1,0,107437.0,36404.0,0,1,0,1,0,0,1,0,0
230000.0,34,-1,-1,0,0,0,0,241050.0,85110.0,1,0,1,0,0,0,0,1,0
200000.0,36,-1,-1,0,-1,-1,-1,23470.0,15727.0,1,0,1,0,0,0,1,0,0
210000.0,41,-1,-1,-1,-1,-1,-1,9657.0,6988.0,0,1,0,1,0,0,1,0,0
100000.0,46,0,0,2,0,0,0,164029.0,9900.0,0,1,0,0,1,0,1,0,0
230000.0,41,-1,-1,-1,-1,-1,-1,48732.0,59373.0,0,1,0,1,0,0,1,0,0
50000.0,24,0,0,0,0,0,-1,221182.0,50367.0,1,0,0,1,0,0,0,1,0
160000.0,36,-1,-1,-1,-1,-1,-1,2396.0,1896.0,1,0,1,0,0,0,1,0,0
40000.0,35,0,0,0,0,0,0,154059.0,19756.0,1,0,1,0,0,0,1,0,0
70000.0,29,0,0,0,-1,0,0,326710.0,61086.0,0,1,0,0,1,0,0,1,0
340000.0,42,0,0,0,0,0,0,1047967.0,35056.0,0,1,0,1,0,0,1,0,0
270000.0,32,3,2,0,0,0,0,908422.0,29700.0,1,0,0,0,1,0,1,0,0
230000.0,43,0,0,0,0,0,0,261408.0,12259.0,0,1,0,1,0,0,1,0,0
90000.0,27,1,-2,-2,-2,-2,-2,0.0,0.0,0,1,1,0,0,0,0,1,0
100000.0,25,0,0,0,0,0,0,367482.0,24298.0,0,1,0,0,1,0,0,1,0
100000.0,26,0,0,0,0,0,0,426611.0,17100.0,0,1,1,0,0,0,0,1,0
50000.0,56,0,0,0,0,0,0,219191.0,9617.0,1,0,1,0,0,0,1,0,0
120000.0,43,0,0,0,0,0,0,619371.0,24066.0,0,1,0,0,1,0,1,0,0
